conv_id,utterance_idx,emotion_label,context,utterance
hit:1861_conv:3722,2,lonely,"Before I met my girlfriend and friends I was very lonely, that was not a fun time","I've been there, it can really suck to be lonely.  It sounds like you're doing better though :)"
hit:1861_conv:3722,3,lonely,"Before I met my girlfriend and friends I was very lonely, that was not a fun time","I am, I am so happy that is the case"
hit:1861_conv:3722,4,lonely,"Before I met my girlfriend and friends I was very lonely, that was not a fun time",I'm glad to hear it.  It's great to have found someone.
hit:1337_conv:2675,1,trusting,I know my father will always have my back.,I know my father will always have my back.
hit:1337_conv:2675,2,trusting,I know my father will always have my back.,That is great! Always nice to see a good dad for once
hit:1337_conv:2675,3,trusting,I know my father will always have my back.,"Yes, he always is there for me."
hit:1337_conv:2675,4,trusting,I know my father will always have my back.,Can you give me an example?
hit:4480_conv:8960,1,furious,MY daughter forgot to turn the oven off earlier. IT could have been a disaster,MY kid forgot to turn off the oven earlier
hit:4480_conv:8960,2,furious,MY daughter forgot to turn the oven off earlier. IT could have been a disaster,oh no.. i hope nothing bad happened!
hit:4480_conv:8960,3,furious,MY daughter forgot to turn the oven off earlier. IT could have been a disaster,IT didnt but it could have. I was so mad at her
hit:4480_conv:8960,4,furious,MY daughter forgot to turn the oven off earlier. IT could have been a disaster,I can understand how you must have felt.. thank god nothing bad happened
hit:4480_conv:8960,5,furious,MY daughter forgot to turn the oven off earlier. IT could have been a disaster,I know right
hit:2211_conv:4423,1,embarrassed,I once accidentally called my girlfriend by my ex-girlfriend's name.  I couldn't believe I made that mistake.,I accidentally called my girlfriend my ex-girlfriend's name.
hit:2211_conv:4423,2,embarrassed,I once accidentally called my girlfriend by my ex-girlfriend's name.  I couldn't believe I made that mistake.,"whoops, lots of people have done that. what'd she say?"
hit:2211_conv:4423,3,embarrassed,I once accidentally called my girlfriend by my ex-girlfriend's name.  I couldn't believe I made that mistake.,I was ashamed. She yelled curse words at me.
hit:2211_conv:4423,4,embarrassed,I once accidentally called my girlfriend by my ex-girlfriend's name.  I couldn't believe I made that mistake.,hopefully you were able to work it out...if not...in the future don't tell girlfriends about exes.
hit:9883_conv:19766,1,angry,I am so tired it is making me mad,I am so tired from today.
hit:9883_conv:19766,2,angry,I am so tired it is making me mad,I'm sorry to hear that. What's got you feeling so tired?
hit:9883_conv:19766,3,angry,I am so tired it is making me mad,I was running errands all day and the kids were terrible after school. It upset me that I cant relax when I need to
hit:9883_conv:19766,4,angry,I am so tired it is making me mad,"Being a parent really is a thankless job, until your kids get older and realize how tough it is."
hit:9883_conv:19766,5,angry,I am so tired it is making me mad,i know right.
hit:4548_conv:9097,1,surprised,My nephew made me an unexpected birthday gift! I was really happy about that.,I received an unexpected birthday gift from my favorite little nephew!
hit:4548_conv:9097,2,surprised,My nephew made me an unexpected birthday gift! I was really happy about that.,awww how cool. what was it?
hit:4548_conv:9097,3,surprised,My nephew made me an unexpected birthday gift! I was really happy about that.,"My nephew helped pick out a cute scarf and card with his mama for me, it was very special."
hit:4548_conv:9097,4,surprised,My nephew made me an unexpected birthday gift! I was really happy about that.,that sounds very cool!
hit:1940_conv:3880,1,surprised,I am astonished at the Russians,I am astonished at the Russians
hit:1940_conv:3880,2,surprised,I am astonished at the Russians,Yeah me too. They are unbelievable. 
hit:1940_conv:3880,3,surprised,I am astonished at the Russians,The way they interfered in the last Presidential elections is mind boglin
hit:1940_conv:3880,4,surprised,I am astonished at the Russians,Yeah it is hard to imagine how they pulled that off.
hit:5365_conv:10730,1,joyful,I went to a sporting game the other day and my favorite team ended up winning!,I went to a football game the other day and had a blast!
hit:5365_conv:10730,2,joyful,I went to a sporting game the other day and my favorite team ended up winning!,Did you have some good food?
hit:5365_conv:10730,3,joyful,I went to a sporting game the other day and my favorite team ended up winning!,I had some nachos! My favorite team ended up winning the game!
hit:5365_conv:10730,4,joyful,I went to a sporting game the other day and my favorite team ended up winning!,That is awesome!
hit:814_conv:1628,1,joyful,When i moved out of my parents house i was so happy. No more rules from them and i owned a place to myself was freedom at last.,You remember the first time you moved out of your parents?
hit:814_conv:1628,2,joyful,When i moved out of my parents house i was so happy. No more rules from them and i owned a place to myself was freedom at last.,I sure do. I moved into a dump lol.
hit:814_conv:1628,3,joyful,When i moved out of my parents house i was so happy. No more rules from them and i owned a place to myself was freedom at last.,But don't you just feel that freedom you have. You can do whatever you want with your place.
hit:814_conv:1628,4,joyful,When i moved out of my parents house i was so happy. No more rules from them and i owned a place to myself was freedom at last.,"Yeah, it was nice. It was a dump, but it was my dump."
hit:5415_conv:10830,1,caring,"I recently got a dog. We adopted her from the shelter. She was so shy at first, clearly had gone through a lot, but within the month she was all over us!","I just got a dog, adopted from the shelter. We could see that she was definitely abused. She was so shy at first, but by the end of the month she was all over us!"
hit:5415_conv:10830,2,caring,"I recently got a dog. We adopted her from the shelter. She was so shy at first, clearly had gone through a lot, but within the month she was all over us!",Are you going to keep her?
hit:5415_conv:10830,3,caring,"I recently got a dog. We adopted her from the shelter. She was so shy at first, clearly had gone through a lot, but within the month she was all over us!",Absolutely. She makes us very happy. Her name is Coconut
hit:5415_conv:10830,4,caring,"I recently got a dog. We adopted her from the shelter. She was so shy at first, clearly had gone through a lot, but within the month she was all over us!",Is she a brown doggy?
hit:5415_conv:10830,5,caring,"I recently got a dog. We adopted her from the shelter. She was so shy at first, clearly had gone through a lot, but within the month she was all over us!",She's white! That's how she got the name
hit:7906_conv:15813,1,sad,"i'm really close with my sister, but she is moving away in september","I'm really close with my sister, but it turns out she is moving out of state in September."
hit:7906_conv:15813,2,sad,"i'm really close with my sister, but she is moving away in september","Ah, I'm sorry to hear that, is it for work or something else?"
hit:7906_conv:15813,3,sad,"i'm really close with my sister, but she is moving away in september","Yeah her husband has to move, it just sucks because we hang out pretty often."
hit:7906_conv:15813,4,sad,"i'm really close with my sister, but she is moving away in september","That does suck, well maybe you guys can work something out to see each other every so often."
hit:10546_conv:21093,1,faithful,workign when we had to change job locations,"I work from home now, but the last few years, I worked at a daycare.  It doesn't seem like much but my kids went for free and I loved everyone there! I should have quit so many times but I stayed"
hit:10546_conv:21093,2,faithful,workign when we had to change job locations,I can see why it was hard to quit!  Do you like your job now?
hit:10546_conv:21093,3,faithful,workign when we had to change job locations,"I like it okay.  I still miss it though.  Even after Hurricane Harvey and my work building flooded, I drove an extra 40 minutes to get there.  But I had a baby recently and it jsut makes sense to be at home now.  "
hit:10546_conv:21093,4,faithful,workign when we had to change job locations,That sounds tough.  It seems like you guys at the daycare went through a lot together.
hit:10546_conv:21093,5,faithful,workign when we had to change job locations,we did and i miss the kiddos!  My kids miss it too.  But its for the best!
hit:2100_conv:4200,1,disappointed,"After spending so much on my brother's tuition fees overseas, he still ended up becoming a musician without popularity :(","After spending so much on my brother's tuition fees overseas, he still ended up becoming a musician without popularity"
hit:2100_conv:4200,2,disappointed,"After spending so much on my brother's tuition fees overseas, he still ended up becoming a musician without popularity :(","Oh no, that is too bad. I am sorry for your unneeded expenditures."
hit:2100_conv:4200,3,disappointed,"After spending so much on my brother's tuition fees overseas, he still ended up becoming a musician without popularity :(","I just take it that I did something for God, I hope he rewards me "
hit:2100_conv:4200,4,disappointed,"After spending so much on my brother's tuition fees overseas, he still ended up becoming a musician without popularity :(",That is a good attitude to have. I am proud of your maturity.
hit:10806_conv:21613,1,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,Unlike many of my friends I was confident when I went to job interviews and I always got the job. I guess I was lucky.
hit:10806_conv:21613,2,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,"I think if you're confident in yourself, you can talk yourself into most jobs. You should give yourself more credit and not say you were lucky! "
hit:10806_conv:21613,3,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,"I guess you're right and I appreciate the way you look at this. I did have the right qualifications, so maybe that boosted my confidence."
hit:10806_conv:21613,4,confident,I went to a job interview felling very confident and cocky. But I got the job anyhow because I had the right skills.,"I think so too! I think people should have more confidence in themselves, but you always focus on the negative things more than the positive! "
hit:9805_conv:19610,1,excited,Just got my tickets for Halloween Horror Nights.,Very stoked that I just got my tickets for Halloween Horror Nights this year.
hit:9805_conv:19610,2,excited,Just got my tickets for Halloween Horror Nights.,"I love Halloween, what is horrors night?"
hit:9805_conv:19610,3,excited,Just got my tickets for Halloween Horror Nights.,It's a Halloween festival at Universal Studios.
hit:9805_conv:19610,4,excited,Just got my tickets for Halloween Horror Nights.,"That's fun, do the ghosts chase you around?"
hit:9805_conv:19610,5,excited,Just got my tickets for Halloween Horror Nights.,"Yes, they have people dressed up as ghosts, zombies, and lots more that chase you."
hit:4215_conv:8431,1,annoyed,My coworker can be really aggravating.  He is constantly talking and asking me dumb questions!  I can never get anything done in peace!,My coworker can be really aggravating. He is constantly talking and asking me dumb questions! I can never get anything done in peace!
hit:4215_conv:8431,2,annoyed,My coworker can be really aggravating.  He is constantly talking and asking me dumb questions!  I can never get anything done in peace!,Oh no! That sounds so irritating. Have you tried talking to your boss about him?
hit:4215_conv:8431,3,annoyed,My coworker can be really aggravating.  He is constantly talking and asking me dumb questions!  I can never get anything done in peace!,"No, I don't want to cause drama.  I just would have thought that he would get the hint when I don't answer him and act really busy."
hit:4215_conv:8431,4,annoyed,My coworker can be really aggravating.  He is constantly talking and asking me dumb questions!  I can never get anything done in peace!,"That's understandable. He sounds clueless. I've had many coworkers like that, and the best way I've found to deal with them is run away as much as possible."
hit:5231_conv:10462,1,ashamed,"After my mom spent hours making dinner for us, I didn't really like it.","After my mom spent hours making dinner for us, I didn't really like it."
hit:5231_conv:10462,2,ashamed,"After my mom spent hours making dinner for us, I didn't really like it.","Reminds me of when I was younger, but I always acted like I liked it to make her happy."
hit:5231_conv:10462,3,ashamed,"After my mom spent hours making dinner for us, I didn't really like it.","That's sweet of you. I've been doing that, but I think it's time to be honest."
hit:5231_conv:10462,4,ashamed,"After my mom spent hours making dinner for us, I didn't really like it.",Just make sure you drop the hint in a nice way!
hit:9818_conv:19637,1,nostalgic,Found my old NES in the attic,I was going through my attic yesterday
hit:9818_conv:19637,2,nostalgic,Found my old NES in the attic,What happened?
hit:9818_conv:19637,3,nostalgic,Found my old NES in the attic,I found my old Nintendo (NES) that I used to play as a kid!  So many memories!
hit:9818_conv:19637,4,nostalgic,Found my old NES in the attic,"Wow I love nintendo, you should get an NES classic!"
hit:9818_conv:19637,5,nostalgic,Found my old NES in the attic,Why when I already have the old one?  lol.  I tried to buy one but couldnt find one a couple years ago
hit:452_conv:904,1,angry,Someone cut me off on the road and almost caused me to wreck.,I almost got into a wreck today because someone cute me off on my way to work.
hit:452_conv:904,2,angry,Someone cut me off on the road and almost caused me to wreck.,How terrible! I bet your heart stopped in that moment.
hit:452_conv:904,3,angry,Someone cut me off on the road and almost caused me to wreck.,Yea it did. I was so frustrated that someone could be so careless.
hit:452_conv:904,4,angry,Someone cut me off on the road and almost caused me to wreck.,People seem to only care about themselves a lot.
hit:383_conv:766,1,excited,I am exited about the world cup final.,I am so exited about Sunday.
hit:383_conv:766,2,excited,I am exited about the world cup final.,What is happening on Sunday?
hit:383_conv:766,3,excited,I am exited about the world cup final.,"The world cup finals, the most important event in the planet."
hit:383_conv:766,4,excited,I am exited about the world cup final.,Who are you pulling for? 
hit:383_conv:766,5,excited,I am exited about the world cup final.,I want Croatia to win because they are the underdogs.
hit:383_conv:766,6,excited,I am exited about the world cup final.,It's always good to see an underdog win!
hit:4377_conv:8755,1,prepared,I have a big certification exam coming up in 3 days and I feel like I'm ready to crush it.,I have a big certification exam coming up in 3 days and I feel like I'm ready to crush it.
hit:4377_conv:8755,2,prepared,I have a big certification exam coming up in 3 days and I feel like I'm ready to crush it.,What is the certification exam for?
hit:4377_conv:8755,3,prepared,I have a big certification exam coming up in 3 days and I feel like I'm ready to crush it.,"Its the 4th exam of of 7 exams for architecture certification. It allows me to head my own design teams, etc. I have been studying for hours upon hours so I'm ready."
hit:4377_conv:8755,4,prepared,I have a big certification exam coming up in 3 days and I feel like I'm ready to crush it.,My father was an architect. So I have heard about these exams.
hit:6405_conv:12811,1,surprised,My birthday is coming in two weeks and one of my friends from out of the country sent me a present. I was shocked and happy.,I have a birthday coming up and I suddenly got a present shipped in from a friend overseas.
hit:6405_conv:12811,2,surprised,My birthday is coming in two weeks and one of my friends from out of the country sent me a present. I was shocked and happy.,Yes! what was it!??!
hit:6405_conv:12811,3,surprised,My birthday is coming in two weeks and one of my friends from out of the country sent me a present. I was shocked and happy.,It was a bluetooth speaker and a nice card. So sweet of her. 
hit:6405_conv:12811,4,surprised,My birthday is coming in two weeks and one of my friends from out of the country sent me a present. I was shocked and happy.,Bluetooth speakers are actually one of my favorite inventions.
hit:5574_conv:11149,1,ashamed,"I should be helping chip in on a friend's birthday, but I only put in $5.","I should be helping chip in on a friend's birthday, but I only put in $5"
hit:5574_conv:11149,2,ashamed,"I should be helping chip in on a friend's birthday, but I only put in $5.",Atleast you gave something it's the thought that counts right.
hit:5574_conv:11149,3,ashamed,"I should be helping chip in on a friend's birthday, but I only put in $5.",I wish I could give more. 
hit:5574_conv:11149,4,ashamed,"I should be helping chip in on a friend's birthday, but I only put in $5.",As long as she knows where your intentions are the amount doesn't matter we all wish we can do more but we do what we can don't be down.
hit:5169_conv:10338,1,devastated,"I just found out my childhood dog had to be put down, I'm wrecked!","I just found out my childhood dog had to be put down, I'm wrecked."
hit:5169_conv:10338,2,devastated,"I just found out my childhood dog had to be put down, I'm wrecked!",im sorry to hear that.. old age?
hit:5169_conv:10338,3,devastated,"I just found out my childhood dog had to be put down, I'm wrecked!","Yes, she was 14 years old. RIP."
hit:5169_conv:10338,4,devastated,"I just found out my childhood dog had to be put down, I'm wrecked!",he lived a long life.
hit:4397_conv:8795,1,furious,"I booked an AirBnB for our vacation this week. We just got here, and they forgot to mention a little detail about having a cat. My spouse and I are both very allergic to cats... We can't stay here now! And yet we're getting charged for cancelling, and we have to find a new hotel.","I booked an AirBnB for our vacation this week. We just got here, and they forgot to mention a little detail about having a cat. My spouse and I are both very allergic to cats... We can't stay here now! And yet we're getting charged for cancelling, and we have to find a new hotel."
hit:4397_conv:8795,2,furious,"I booked an AirBnB for our vacation this week. We just got here, and they forgot to mention a little detail about having a cat. My spouse and I are both very allergic to cats... We can't stay here now! And yet we're getting charged for cancelling, and we have to find a new hotel.",Wow. I definitely would take it up wiht your credit card.
hit:4397_conv:8795,3,furious,"I booked an AirBnB for our vacation this week. We just got here, and they forgot to mention a little detail about having a cat. My spouse and I are both very allergic to cats... We can't stay here now! And yet we're getting charged for cancelling, and we have to find a new hotel.","Yeah, something like that. Really not looking forward to dealing with that while I'm vacation, but I have to get it done sooner rather than later. They didn't even seem that remorseful about it, either. Like it was more our problem. How are cat allergies a surprise thing to people who are trying to be in the hospitality industry? Dumb"
hit:4397_conv:8795,4,furious,"I booked an AirBnB for our vacation this week. We just got here, and they forgot to mention a little detail about having a cat. My spouse and I are both very allergic to cats... We can't stay here now! And yet we're getting charged for cancelling, and we have to find a new hotel.",They really should be more considerate. allergies are a serious medical concern.
hit:1400_conv:2800,1,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.","We let our tabby/calico mix cat, Callie, go outside during the day because she enjoyed being outdoors and also to get away from our other cat who persisted on bullying and tormenting her. One afternoon when she was out I happened to walk outside just in time to see a stray pit bull chase and grab her and shake her around like a rag doll until she died."
hit:1400_conv:2800,2,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.",Oh my god. That is horrifying.
hit:1400_conv:2800,3,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.","Yes, it was so heartbreaking. I had to call my husband who came home from work so we could bury her in the back yard. He was heartbroken, too, because he and Callie had a special bond."
hit:1400_conv:2800,4,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.","I rescue animals, it's best not to let cats wander outside. So many bad things could happen."
hit:1400_conv:2800,5,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.","We definitely learned our lesson, but the silver lining is that she didn't appear to suffer. Looked like the dog broke her neck and she probably died instantly. And at least she was doing what made her happy right up until the last. That's great you rescue animals. Do you foster them and find homes for them?"
hit:1400_conv:2800,6,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.",yes! That can happen around any bigger dog. We had a foster dog do it. It is horrible! So sorry for your loss. I have lost many this past year. Accidents happen. 
hit:1400_conv:2800,7,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.",It's always sad but there is little you can do other than keep them indoors where they are miserable. I'm sure I'm not the only one to suffer this kind of loss.
hit:1400_conv:2800,8,devastated,"My beloved tabby/calico mix cat, Callie, was out in our yard sunning and playing. A stray pit bull came into the yard, caught her and shook her like a rag doll, and killed her.",You are not! I let my cats outside but supervised. Yes it's hard if they love it. You can get a special cat fence :) 
hit:2639_conv:5279,1,nostalgic,"I went to the candy store near me for the first time, and it brought back all sorts of memories of my childhood. I had some really good times, and I was happy to remember them",I went to a newly opened candy store near me for the first time. It brought back waves of childhood memories
hit:2639_conv:5279,2,nostalgic,"I went to the candy store near me for the first time, and it brought back all sorts of memories of my childhood. I had some really good times, and I was happy to remember them",Oh that's good. You will make some good money while having a good time remembering childhood
hit:2639_conv:5279,3,nostalgic,"I went to the candy store near me for the first time, and it brought back all sorts of memories of my childhood. I had some really good times, and I was happy to remember them","Well, I don't own it :) But, it did remind me of when I was a kid and my friends and I would go to a candy shop every week"
hit:2639_conv:5279,4,nostalgic,"I went to the candy store near me for the first time, and it brought back all sorts of memories of my childhood. I had some really good times, and I was happy to remember them",oh ok I understand 
hit:6125_conv:12251,1,prepared,Last week we had a fire start in our bathroom.,Last week we had a fire start in our bathroom.
hit:6125_conv:12251,2,prepared,Last week we had a fire start in our bathroom.,Oh no! Is everything okay? What happened?
hit:6125_conv:12251,3,prepared,Last week we had a fire start in our bathroom.,"I don't know how it started, but luckily I had just bought a fire extinguisher for the first time in my life, and had changed the fire alarm batteries.  Very fortunate."
hit:6125_conv:12251,4,prepared,Last week we had a fire start in our bathroom.,"Wow, that first-time fire extinguisher purchase and replacement of the fire alarm batteries was definitely a blessing."
hit:401_conv:803,1,anxious,"The result of my final college exams was to be published the next day,I could hardly sleep due to expectations","The night WS the longest to me back then,eager to know my score!"
hit:401_conv:803,2,anxious,"The result of my final college exams was to be published the next day,I could hardly sleep due to expectations",Did you think you did well?
hit:401_conv:803,3,anxious,"The result of my final college exams was to be published the next day,I could hardly sleep due to expectations","Sure,I put in my best ! I was positive!"
hit:401_conv:803,4,anxious,"The result of my final college exams was to be published the next day,I could hardly sleep due to expectations",That's awesome! It can be nerve racking
hit:5538_conv:11076,1,anxious,I can't wait to see the meg. It looks really good,Have you seen previews for the meg?
hit:5538_conv:11076,2,anxious,I can't wait to see the meg. It looks really good,"I think so, that's the giant shark movie, right ?"
hit:5538_conv:11076,3,anxious,I can't wait to see the meg. It looks really good,yep! I can't wait to go and see it
hit:5538_conv:11076,4,anxious,I can't wait to see the meg. It looks really good,I've never been much for sea stuff for some reason.
hit:5538_conv:11076,5,anxious,I can't wait to see the meg. It looks really good,really? does it bore you?
hit:5538_conv:11076,6,anxious,I can't wait to see the meg. It looks really good,"no, it's just not my thing. I like sci fi and horror...just not sea stuff"
hit:5538_conv:11076,7,anxious,I can't wait to see the meg. It looks really good,looks like it might be a bit scary too
hit:1765_conv:3530,1,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",You won't believe what I found when I went on my jog yesterday. A fallen baby bird just sitting on the sidewalk!
hit:1765_conv:3530,2,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",Oh no
hit:1765_conv:3530,3,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",Right? Luckily the nest wasn't to high up and I managed to get it back before a cat or something got it.
hit:1765_conv:3530,4,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",That was nice. 
hit:1765_conv:3530,5,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",Well I mean what would you do in that situation? Couldn't just leave it there.
hit:1765_conv:3530,6,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",Probably Im scared of birds.
hit:1765_conv:3530,7,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward","Wow, but come on its just a baby."
hit:1765_conv:3530,8,caring,"I remember finding this baby bird having fallen from its nest, and placing it back. I felt really good afterward",It flies. I am afraid of butterflies. Seriously
hit:3675_conv:7350,1,angry,I am so not happy with my mother for not telling me who my father is,I am angry  with my mother for not telling me who my father is
hit:3675_conv:7350,2,angry,I am so not happy with my mother for not telling me who my father is,Did you find out who your father is yet?
hit:3675_conv:7350,3,angry,I am so not happy with my mother for not telling me who my father is,Yes I knew from my mother's best friend
hit:3675_conv:7350,4,angry,I am so not happy with my mother for not telling me who my father is,Did you dad and the other lady have a thing?
hit:7000_conv:14000,1,proud,"After saving for months, finally i am able to buy a new smartphone.","After saving for several month and cutting on spending, I have now saved enough to buy an iPhone X without any debt or credit"
hit:7000_conv:14000,2,proud,"After saving for months, finally i am able to buy a new smartphone.","Good, credit and debt are bad things."
hit:7000_conv:14000,3,proud,"After saving for months, finally i am able to buy a new smartphone.",Indeed. I do not want to waste my money on paying interest. It feels like paying for nothing in return
